,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
607,dc:a6:32:26:67:ab,16.79781,0.0,80,-57,2022-07-08T12:34:00.941+0100,2022-07-08 12:34:02,3.6744499999999984,1
608,dc:a6:32:26:67:ab,15.581989,0.0,80,-58,2022-07-08T12:34:02.988+0100,2022-07-08 12:34:03,2.458629,1
609,dc:a6:32:26:67:ab,15.581989,0.0,80,-58,2022-07-08T12:34:02.988+0100,2022-07-08 12:34:04,2.458629,1
610,dc:a6:32:26:67:ab,14.379677,0.0,80,-57,2022-07-08T12:34:04.988+0100,2022-07-08 12:34:05,1.2563169999999992,1
611,dc:a6:32:26:67:ab,14.379677,0.0,80,-57,2022-07-08T12:34:04.988+0100,2022-07-08 12:34:06,1.2563169999999992,1
612,dc:a6:32:26:67:ab,12.390757,0.0,80,-58,2022-07-08T12:34:06.995+0100,2022-07-08 12:34:07,0.7326029999999992,1
613,dc:a6:32:26:67:ab,12.390757,0.0,80,-58,2022-07-08T12:34:06.995+0100,2022-07-08 12:34:08,0.7326029999999992,1
614,dc:a6:32:26:67:ab,12.778642,0.0,80,-57,2022-07-08T12:34:09.034+0100,2022-07-08 12:34:09,0.3447180000000003,1
615,dc:a6:32:26:67:ab,12.778642,0.0,80,-57,2022-07-08T12:34:09.034+0100,2022-07-08 12:34:10,0.3447180000000003,1
616,dc:a6:32:26:67:ab,11.204942,0.0,80,-57,2022-07-08T12:34:11.046+0100,2022-07-08 12:34:11,1.918417999999999,1
617,dc:a6:32:26:67:ab,11.204942,0.0,80,-57,2022-07-08T12:34:11.046+0100,2022-07-08 12:34:12,1.918417999999999,1
618,dc:a6:32:26:67:ab,11.198068,0.0,80,-58,2022-07-08T12:34:13.153+0100,2022-07-08 12:34:14,1.925292000000001,1
619,dc:a6:32:26:67:ab,11.198068,0.0,80,-58,2022-07-08T12:34:13.153+0100,2022-07-08 12:34:15,1.925292000000001,1
620,dc:a6:32:26:67:ab,10.797809,0.0,80,-58,2022-07-08T12:34:15.310+0100,2022-07-08 12:34:16,2.325550999999999,1
621,dc:a6:32:26:67:ab,10.792349,0.0,80,-58,2022-07-08T12:34:17.318+0100,2022-07-08 12:34:17,2.331011,1
622,dc:a6:32:26:67:ab,10.792349,0.0,80,-58,2022-07-08T12:34:17.318+0100,2022-07-08 12:34:18,2.331011,1
623,dc:a6:32:26:67:ab,12.012334,0.0,80,-58,2022-07-08T12:34:19.352+0100,2022-07-08 12:34:19,1.1110260000000007,1
624,dc:a6:32:26:67:ab,12.012334,0.0,80,-58,2022-07-08T12:34:19.352+0100,2022-07-08 12:34:20,1.1110260000000007,1
625,dc:a6:32:26:67:ab,13.633951,0.0,80,-57,2022-07-08T12:34:21.365+0100,2022-07-08 12:34:21,0.5105909999999998,1
626,dc:a6:32:26:67:ab,13.633951,0.0,80,-57,2022-07-08T12:34:21.365+0100,2022-07-08 12:34:22,0.5105909999999998,1
627,dc:a6:32:26:67:ab,13.616078,0.0,80,-57,2022-07-08T12:34:23.396+0100,2022-07-08 12:34:23,0.492718,1
628,dc:a6:32:26:67:ab,13.616078,0.0,80,-57,2022-07-08T12:34:23.396+0100,2022-07-08 12:34:24,0.492718,1
629,dc:a6:32:26:67:ab,16.422176,0.0,80,-56,2022-07-08T12:34:25.398+0100,2022-07-08 12:34:25,3.2988160000000004,1
630,dc:a6:32:26:67:ab,16.422176,0.0,80,-56,2022-07-08T12:34:25.398+0100,2022-07-08 12:34:26,3.2988160000000004,1
631,dc:a6:32:26:67:ab,16.388006,0.0,80,-58,2022-07-08T12:34:27.405+0100,2022-07-08 12:34:27,3.264646000000001,1
632,dc:a6:32:26:67:ab,16.388006,0.0,80,-58,2022-07-08T12:34:27.405+0100,2022-07-08 12:34:29,3.264646000000001,1
